"date_id","balance_id","balance_date","account_id","account_number","account_type","credit_score","currency_code","currency_name","opening_balance","closing_balance","average_balance"
984,41880,"2022-09-10",3,4467657561,Checking,576,USD,Us Dollar,900615.92,972941.48,560146.255
241,18969,"2020-08-28",23,3126616099,Savings,443,INR,Indian Rupee,649823.07,728395.92,777251.67
376,9580,"2021-01-10",72,9317981806,Investment,618,USD,Us Dollar,420975.89,673334.12,325550.385
265,43962,"2020-09-21",68,4155141978,Investment,700,INR,Indian Rupee,237934.59,222876.85,477147.255
1392,5775,"2023-10-23",90,6196253681,Savings,834,USD,Us Dollar,422676.0,520047.19,902135.49
1111,27772,"2023-01-15",61,7750543145,Savings,640,EUR,Euro,198466.08,13452.05,737366.955
1499,40474,"2024-02-07",78,7718346871,Checking,775,INR,Indian Rupee,740308.45,445692.18,372476.39
1145,63769,"2023-02-18",4,9287849202,Investment,790,EUR,Euro,903027.39,454427.17,398730.73
799,67714,"2022-03-09",65,3274150100,Investment,660,USD,Us Dollar,39857.76,427179.09,173272.015
1340,48925,"2023-09-01",73,6065704667,Checking,350,INR,Indian Rupee,168859.32,20174.29,515194.305
1457,83868,"2023-12-27",3,4467657561,Checking,576,USD,Us Dollar,66242.51,229211.17,662651.31
125,430,"2020-05-04",38,5646590499,Investment,814,EUR,Euro,184180.14,3992.58,763117.445
248,98176,"2020-09-04",75,2100030995,Investment,357,EUR,Euro,233828.11,632493.97,696253.115
1247,39408,"2023-05-31",97,7740150564,Investment,586,EUR,Euro,308363.43,118452.5,268558.765
913,30062,"2022-07-01",14,7850976653,Investment,698,USD,Us Dollar,19242.3,562569.13,282102.71
1117,71426,"2023-01-21",64,2829800635,Investment,521,USD,Us Dollar,404415.75,648452.69,790772.985
252,96611,"2020-09-08",26,5159171446,Savings,508,INR,Indian Rupee,924887.5,131609.17,834781.42
281,3209,"2020-10-07",44,6051679619,Checking,539,USD,Us Dollar,632631.28,708567.38,814736.025
579,95958,"2021-08-01",15,1075123078,Savings,411,INR,Indian Rupee,198493.96,748775.01,366332.175
805,59170,"2022-03-15",79,2507273526,Savings,778,INR,Indian Rupee,680589.16,726979.25,365818.175
1147,84817,"2023-02-20",45,8713903249,Investment,540,INR,Indian Rupee,646583.45,22611.51,419719.96
460,86887,"2021-04-04",32,7493577945,Investment,678,EUR,Euro,860530.55,492977.42,550342.65
91,68787,"2020-03-31",76,3040393128,Checking,439,INR,Indian Rupee,403168.84,679034.19,243532.565
54,750,"2020-02-23",29,6684283366,Investment,776,EUR,Euro,96042.63,262266.62,752884.28
1034,36517,"2022-10-30",1,4051390763,Investment,310,INR,Indian Rupee,659688.92,549030.1,890657.475
216,97512,"2020-08-03",81,1133303244,Investment,729,EUR,Euro,96168.6,355959.38,714908.485
136,24109,"2020-05-15",81,1133303244,Investment,729,USD,Us Dollar,502059.11,68320.5,294995.38
1082,11651,"2022-12-17",30,7697169500,Checking,553,USD,Us Dollar,551343.62,257153.35,339040.035
658,15890,"2021-10-19",55,4095934095,Savings,315,INR,Indian Rupee,387841.88,658952.66,931109.98
691,76099,"2021-11-21",100,7146993266,Savings,670,EUR,Euro,851088.55,83508.49,445051.09
1720,37664,"2024-09-15",68,4155141978,Investment,700,INR,Indian Rupee,615230.24,899511.84,425366.33
470,55654,"2021-04-14",52,5623049910,Checking,438,EUR,Euro,356379.67,901553.96,327428.78
1416,37084,"2023-11-16",32,7493577945,Investment,678,USD,Us Dollar,822774.96,109850.86,285643.33
1140,7359,"2023-02-13",54,3249098952,Savings,523,INR,Indian Rupee,168419.38,540407.48,373144.13
487,73569,"2021-05-01",17,6920920144,Checking,748,EUR,Euro,427944.65,839001.04,314594.44
850,17861,"2022-04-29",99,6656233056,Investment,418,USD,Us Dollar,643683.83,615359.71,504909.16
1734,96721,"2024-09-29",100,7146993266,Savings,670,USD,Us Dollar,107253.9,160368.43,519630.55
1324,78775,"2023-08-16",93,8902869633,Savings,721,INR,Indian Rupee,848891.98,562626.66,741960.195
575,9043,"2021-07-28",75,2100030995,Investment,357,EUR,Euro,759930.0,881463.65,520911.33
358,53179,"2020-12-23",85,9356198692,Savings,506,EUR,Euro,188612.12,167104.64,323617.385
80,41941,"2020-03-20",19,6221773017,Investment,476,EUR,Euro,687129.16,619210.25,464670.55
123,19406,"2020-05-02",97,7740150564,Investment,586,USD,Us Dollar,672701.93,257385.3,197011.85
219,99317,"2020-08-06",72,9317981806,Investment,618,EUR,Euro,813343.68,601920.23,530636.44
1555,70015,"2024-04-03",40,6440589972,Investment,338,USD,Us Dollar,60547.74,884025.68,163066.54
1335,77275,"2023-08-27",60,8330786189,Savings,416,EUR,Euro,178232.31,292501.45,591460.86
33,95336,"2020-02-02",18,1210678639,Investment,518,INR,Indian Rupee,382727.8,11604.44,348075.6
1039,10870,"2022-11-04",54,3249098952,Savings,523,USD,Us Dollar,412842.41,636189.55,391859.73
1429,51262,"2023-11-29",78,7718346871,Checking,775,INR,Indian Rupee,650657.63,471722.67,231933.66
1201,83293,"2023-04-15",42,4596726978,Savings,593,INR,Indian Rupee,501676.54,815150.96,282131.785
623,56899,"2021-09-14",16,1810851648,Savings,657,USD,Us Dollar,154130.46,102007.05,155250.765
1622,24409,"2024-06-09",63,7414476694,Checking,751,INR,Indian Rupee,390103.47,77291.21,541659.53
924,54237,"2022-07-12",95,1905214712,Checking,323,EUR,Euro,65306.33,481199.99,826404.665
881,21998,"2022-05-30",83,7156618058,Savings,644,EUR,Euro,880306.74,171416.5,148306.23
167,998,"2020-06-15",83,7156618058,Savings,644,EUR,Euro,867559.01,729516.85,576738.42
434,25381,"2021-03-09",9,7454293392,Investment,628,INR,Indian Rupee,203937.04,369852.75,266986.025
1352,23807,"2023-09-13",22,3816279528,Investment,674,INR,Indian Rupee,720668.63,135715.86,497757.385
323,9994,"2020-11-18",46,2335408268,Checking,561,EUR,Euro,888613.53,386971.81,524833.2
1262,95289,"2023-06-15",68,4155141978,Investment,700,INR,Indian Rupee,433637.01,647881.51,570453.43
121,2256,"2020-04-30",78,7718346871,Checking,775,USD,Us Dollar,759983.56,982833.3,488605.745
1150,16582,"2023-02-23",27,2798483663,Investment,698,EUR,Euro,776502.19,352314.59,762413.44
833,12637,"2022-04-12",88,5866494339,Investment,422,INR,Indian Rupee,871299.29,250440.31,389150.345
1059,17053,"2022-11-24",53,9367791903,Investment,461,INR,Indian Rupee,473669.5,617358.69,791637.49
783,65883,"2022-02-21",57,2988264762,Checking,843,EUR,Euro,996560.03,798411.36,519742.745
601,89786,"2021-08-23",63,7414476694,Checking,751,EUR,Euro,938692.34,747869.47,488384.195
288,50694,"2020-10-14",74,8466553961,Checking,513,INR,Indian Rupee,335770.34,602987.26,658951.75
653,32614,"2021-10-14",72,9317981806,Investment,618,EUR,Euro,918087.1,865906.33,540772.42
1620,73648,"2024-06-07",36,8666354042,Savings,558,INR,Indian Rupee,894884.17,240766.96,125675.73
1583,17963,"2024-05-01",95,1905214712,Checking,323,USD,Us Dollar,162211.18,835470.77,686056.0
1812,4667,"2024-12-16",39,9641676419,Checking,792,EUR,Euro,885348.52,543009.84,463105.865
1239,39885,"2023-05-23",72,9317981806,Investment,618,USD,Us Dollar,855286.59,19006.73,507137.855
831,94640,"2022-04-10",76,3040393128,Checking,439,INR,Indian Rupee,879150.42,509475.75,427490.36
1242,79686,"2023-05-26",90,6196253681,Savings,834,INR,Indian Rupee,466275.09,633454.27,454365.82
1414,73434,"2023-11-14",10,2768618389,Savings,681,INR,Indian Rupee,56213.16,500086.38,546371.07
804,8685,"2022-03-14",43,8138063800,Savings,601,USD,Us Dollar,112119.12,769312.2,761611.16
971,17030,"2022-08-28",59,5988217223,Checking,760,USD,Us Dollar,977580.04,939779.68,610668.17
1408,71449,"2023-11-08",46,2335408268,Checking,561,USD,Us Dollar,888959.93,265115.17,428186.78
90,53932,"2020-03-30",20,5244343629,Savings,800,USD,Us Dollar,332609.75,499047.92,445950.81
1335,29755,"2023-08-27",88,5866494339,Investment,422,EUR,Euro,595717.02,599279.04,644036.035
1571,77037,"2024-04-19",41,3302270666,Savings,726,USD,Us Dollar,254259.77,265428.72,298125.83
1218,68938,"2023-05-02",72,9317981806,Investment,618,USD,Us Dollar,82804.47,792775.66,429273.875
1404,93284,"2023-11-04",35,3938325125,Savings,653,EUR,Euro,412401.08,169620.71,96745.085
1108,8937,"2023-01-12",85,9356198692,Savings,506,INR,Indian Rupee,572369.79,525991.77,106733.145
233,7381,"2020-08-20",88,5866494339,Investment,422,USD,Us Dollar,458484.25,284419.81,209252.0
717,70546,"2021-12-17",9,7454293392,Investment,628,INR,Indian Rupee,365994.76,990498.09,340843.01
1330,15432,"2023-08-22",61,7750543145,Savings,640,INR,Indian Rupee,675581.04,362210.04,338198.095
219,66225,"2020-08-06",3,4467657561,Checking,576,EUR,Euro,869890.85,517097.21,428954.32
1019,32754,"2022-10-15",14,7850976653,Investment,698,USD,Us Dollar,274552.89,152570.4,700005.655
306,3403,"2020-11-01",19,6221773017,Investment,476,EUR,Euro,818711.19,660648.66,154969.965
1185,88067,"2023-03-30",7,9846911760,Investment,728,INR,Indian Rupee,710841.88,984304.53,332820.385
302,8363,"2020-10-28",79,2507273526,Savings,778,EUR,Euro,66369.2,503607.03,541844.99
850,22004,"2022-04-29",18,1210678639,Investment,518,EUR,Euro,790787.45,254966.29,465998.42
1582,4843,"2024-04-30",37,3399529185,Savings,804,EUR,Euro,653863.51,201571.64,721457.605
177,59030,"2020-06-25",6,9559156298,Investment,490,EUR,Euro,894466.0,604357.59,434741.54
812,88310,"2022-03-22",81,1133303244,Investment,729,USD,Us Dollar,427928.34,928433.11,663404.26
243,65886,"2020-08-30",99,6656233056,Investment,418,INR,Indian Rupee,792198.95,820530.71,442891.575
1631,52245,"2024-06-18",28,1764838640,Investment,783,USD,Us Dollar,511648.74,192806.93,638483.005
1119,39818,"2023-01-23",48,7413651771,Checking,442,EUR,Euro,504884.47,341983.56,619983.935
1416,47134,"2023-11-16",100,7146993266,Savings,670,USD,Us Dollar,87407.45,320267.35,540319.43
1579,90267,"2024-04-27",37,3399529185,Savings,804,EUR,Euro,805646.4,810325.01,672440.175
772,24077,"2022-02-10",50,7268934381,Savings,666,INR,Indian Rupee,691130.46,514143.46,551636.595
1785,56436,"2024-11-19",88,5866494339,Investment,422,USD,Us Dollar,639606.39,474984.14,923862.66
510,79010,"2021-05-24",62,2171840078,Savings,836,EUR,Euro,264804.0,680669.84,519662.795
612,18264,"2021-09-03",96,2342810792,Savings,816,INR,Indian Rupee,663943.16,29713.47,85284.11
1168,14752,"2023-03-13",60,8330786189,Savings,416,USD,Us Dollar,289787.0,5234.29,348224.62
455,82253,"2021-03-30",60,8330786189,Savings,416,INR,Indian Rupee,240566.84,286938.72,467448.85
715,23763,"2021-12-15",20,5244343629,Savings,800,EUR,Euro,989089.18,974866.2,389976.99
1055,24639,"2022-11-20",93,8902869633,Savings,721,INR,Indian Rupee,859786.25,389942.64,763392.885
1288,7713,"2023-07-11",85,9356198692,Savings,506,INR,Indian Rupee,32385.43,924893.92,353511.715
1102,30059,"2023-01-06",100,7146993266,Savings,670,EUR,Euro,586083.92,187519.07,419701.595
300,37321,"2020-10-26",96,2342810792,Savings,816,INR,Indian Rupee,672042.2,620211.41,559715.6
51,44134,"2020-02-20",36,8666354042,Savings,558,EUR,Euro,307219.96,498871.84,625848.475
242,38290,"2020-08-29",45,8713903249,Investment,540,USD,Us Dollar,143260.9,86918.57,652871.915
11,57475,"2020-01-11",61,7750543145,Savings,640,USD,Us Dollar,945783.8,531617.37,144219.82
230,42300,"2020-08-17",81,1133303244,Investment,729,USD,Us Dollar,964862.2,982523.0,520377.9
769,81590,"2022-02-07",41,3302270666,Savings,726,EUR,Euro,348845.47,190377.36,452953.575
1454,47995,"2023-12-24",17,6920920144,Checking,748,INR,Indian Rupee,272223.56,755952.23,519354.44
1271,32769,"2023-06-24",65,3274150100,Investment,660,EUR,Euro,825529.66,707509.08,338571.465
416,21782,"2021-02-19",66,4959466220,Investment,521,INR,Indian Rupee,642223.78,13559.73,806402.155
150,97635,"2020-05-29",56,9543734386,Savings,612,EUR,Euro,402211.69,936858.26,759837.34
332,1219,"2020-11-27",89,2389511583,Savings,819,USD,Us Dollar,368505.21,224249.87,553790.68
1456,23855,"2023-12-26",35,3938325125,Savings,653,USD,Us Dollar,231231.79,11100.39,342252.08
225,98253,"2020-08-12",94,4187234787,Savings,615,INR,Indian Rupee,509137.22,870502.69,483378.335
730,10576,"2021-12-30",44,6051679619,Checking,539,USD,Us Dollar,135567.0,90397.72,834407.875
1056,52875,"2022-11-21",42,4596726978,Savings,593,USD,Us Dollar,662482.87,980498.11,701222.185
1437,69158,"2023-12-07",85,9356198692,Savings,506,INR,Indian Rupee,365036.02,196331.06,967720.105
876,67217,"2022-05-25",99,6656233056,Investment,418,USD,Us Dollar,76348.16,919378.02,738678.23
261,95986,"2020-09-17",90,6196253681,Savings,834,USD,Us Dollar,791913.42,122297.29,366477.165
852,91800,"2022-05-01",6,9559156298,Investment,490,INR,Indian Rupee,761778.04,9673.18,811902.76
1618,18030,"2024-06-05",40,6440589972,Investment,338,USD,Us Dollar,685415.94,654926.58,195615.305
1166,66962,"2023-03-11",75,2100030995,Investment,357,USD,Us Dollar,81971.31,713905.31,676725.15
1269,68907,"2023-06-22",74,8466553961,Checking,513,EUR,Euro,849335.37,910002.37,461369.25
1152,28468,"2023-02-25",32,7493577945,Investment,678,USD,Us Dollar,355077.46,658013.73,302365.125
195,28832,"2020-07-13",31,5341948287,Savings,705,EUR,Euro,708911.44,884735.98,478111.07
520,89287,"2021-06-03",52,5623049910,Checking,438,USD,Us Dollar,113509.78,143828.84,494705.94
66,15664,"2020-03-06",50,7268934381,Savings,666,INR,Indian Rupee,475718.72,379062.19,516198.58
872,58885,"2022-05-21",12,2552240900,Investment,553,USD,Us Dollar,483380.65,905592.15,499486.085
887,31632,"2022-06-05",90,6196253681,Savings,834,EUR,Euro,61010.5,515779.88,495286.64
1315,39520,"2023-08-07",100,7146993266,Savings,670,EUR,Euro,246835.9,276778.29,435990.255
915,81591,"2022-07-03",63,7414476694,Checking,751,USD,Us Dollar,189066.08,509825.1,670095.86
542,22774,"2021-06-25",2,6556879216,Savings,462,EUR,Euro,168659.76,161284.6,507507.065
1580,93821,"2024-04-28",47,5255412319,Savings,313,USD,Us Dollar,374294.51,298412.22,364887.68
724,77362,"2021-12-24",85,9356198692,Savings,506,EUR,Euro,77242.34,861698.38,523441.065
1819,19379,"2024-12-23",87,3297859812,Checking,628,INR,Indian Rupee,410713.1,429292.56,432716.225
370,7480,"2021-01-04",12,2552240900,Investment,553,USD,Us Dollar,525469.77,539207.57,244592.58
1346,50967,"2023-09-07",6,9559156298,Investment,490,INR,Indian Rupee,371795.12,54126.48,581476.92
858,56958,"2022-05-07",17,6920920144,Checking,748,USD,Us Dollar,726506.04,885385.83,877218.085
1207,17397,"2023-04-21",6,9559156298,Investment,490,EUR,Euro,635979.58,855591.22,508685.125
1393,19065,"2023-10-24",64,2829800635,Investment,521,INR,Indian Rupee,535885.88,248966.28,768306.625
95,77911,"2020-04-04",55,4095934095,Savings,315,INR,Indian Rupee,909724.93,759888.12,126245.55
820,62364,"2022-03-30",55,4095934095,Savings,315,EUR,Euro,750844.32,608107.11,621500.585
257,73797,"2020-09-13",6,9559156298,Investment,490,EUR,Euro,243537.54,944982.09,311468.965
614,57259,"2021-09-05",80,2743334768,Investment,398,EUR,Euro,688645.3,736163.75,164228.175
1176,23371,"2023-03-21",51,8023173848,Savings,789,INR,Indian Rupee,892298.5,912063.45,535808.96
297,76453,"2020-10-23",80,2743334768,Investment,398,USD,Us Dollar,92015.42,250528.94,473095.405
135,56669,"2020-05-14",21,3221389644,Savings,600,USD,Us Dollar,364991.19,654854.37,754026.28
1671,16205,"2024-07-28",24,1402844576,Savings,695,INR,Indian Rupee,37920.6,407707.08,518764.22
614,90198,"2021-09-05",72,9317981806,Investment,618,USD,Us Dollar,939204.32,45794.44,582969.09
229,3642,"2020-08-16",53,9367791903,Investment,461,USD,Us Dollar,860747.77,891962.55,442558.26
1062,74424,"2022-11-27",67,1594417161,Investment,415,USD,Us Dollar,480897.07,325762.29,778335.485
1329,21733,"2023-08-21",14,7850976653,Investment,698,INR,Indian Rupee,601942.63,790031.61,894710.88
1373,90513,"2023-10-04",76,3040393128,Checking,439,INR,Indian Rupee,463143.49,343795.46,78380.205
389,76170,"2021-01-23",16,1810851648,Savings,657,EUR,Euro,959451.22,52489.97,124374.665
268,62653,"2020-09-24",5,8185036628,Savings,709,INR,Indian Rupee,736805.14,698601.87,464738.68
1773,74983,"2024-11-07",42,4596726978,Savings,593,EUR,Euro,4167.61,279827.02,714874.465
1113,88971,"2023-01-17",80,2743334768,Investment,398,EUR,Euro,640802.95,733057.29,549232.95
343,38774,"2020-12-08",4,9287849202,Investment,790,INR,Indian Rupee,178346.41,312920.18,466556.085
43,33776,"2020-02-12",75,2100030995,Investment,357,USD,Us Dollar,338258.66,776412.93,617674.39
1566,63746,"2024-04-14",43,8138063800,Savings,601,USD,Us Dollar,159337.69,175839.9,574475.85
36,14366,"2020-02-05",64,2829800635,Investment,521,INR,Indian Rupee,188336.7,470679.38,380551.86
1642,23344,"2024-06-29",8,3080407149,Savings,579,USD,Us Dollar,770084.36,617017.02,890993.345
1049,48176,"2022-11-14",39,9641676419,Checking,792,USD,Us Dollar,941394.2,15055.18,662203.68
1592,43304,"2024-05-10",33,2971836125,Checking,359,USD,Us Dollar,463560.56,46481.47,516504.895
601,88185,"2021-08-23",51,8023173848,Savings,789,INR,Indian Rupee,432640.79,136622.07,202004.805
938,68477,"2022-07-26",89,2389511583,Savings,819,USD,Us Dollar,719104.31,672438.56,733219.215
1319,92912,"2023-08-11",22,3816279528,Investment,674,INR,Indian Rupee,316462.33,307276.07,577790.83
1692,86294,"2024-08-18",92,2027696396,Investment,719,EUR,Euro,151772.93,293511.4,403498.37
1558,20853,"2024-04-06",54,3249098952,Savings,523,EUR,Euro,758866.25,530137.6,902904.18
689,75783,"2021-11-19",10,2768618389,Savings,681,INR,Indian Rupee,841093.14,510816.97,718786.92
181,46538,"2020-06-29",34,2387898494,Investment,827,USD,Us Dollar,165210.72,587120.89,256620.1
544,70049,"2021-06-27",25,9343070075,Investment,339,USD,Us Dollar,953701.75,855641.57,444248.555
265,68888,"2020-09-21",41,3302270666,Savings,726,INR,Indian Rupee,221590.13,590498.72,473656.795
285,33465,"2020-10-11",4,9287849202,Investment,790,INR,Indian Rupee,433150.23,573617.97,787453.39
820,13153,"2022-03-30",36,8666354042,Savings,558,EUR,Euro,517086.32,68621.86,238758.085
1117,53846,"2023-01-21",5,8185036628,Savings,709,INR,Indian Rupee,131298.95,293541.78,496195.895
37,21676,"2020-02-06",34,2387898494,Investment,827,EUR,Euro,683192.59,702345.06,494718.215
1125,17616,"2023-01-29",16,1810851648,Savings,657,INR,Indian Rupee,844912.51,949796.76,815349.29
675,96182,"2021-11-05",11,1378115510,Savings,677,EUR,Euro,668292.33,700351.26,490248.99
1322,39545,"2023-08-14",66,4959466220,Investment,521,EUR,Euro,718853.13,280546.12,650254.415
698,485,"2021-11-28",20,5244343629,Savings,800,EUR,Euro,855410.66,637307.22,432225.9
1478,19668,"2024-01-17",19,6221773017,Investment,476,USD,Us Dollar,914131.64,14053.28,428138.105
153,13975,"2020-06-01",58,5002360478,Investment,467,INR,Indian Rupee,465868.6,409237.9,202328.225
1589,13694,"2024-05-07",66,4959466220,Investment,521,USD,Us Dollar,430327.75,666898.88,554001.17
582,33855,"2021-08-04",84,2835651681,Investment,828,USD,Us Dollar,717540.86,247848.87,304476.355
759,80347,"2022-01-28",38,5646590499,Investment,814,USD,Us Dollar,735998.83,259395.25,590684.415
141,17247,"2020-05-20",32,7493577945,Investment,678,EUR,Euro,169311.31,635794.53,328456.46
29,36920,"2020-01-29",51,8023173848,Savings,789,USD,Us Dollar,976280.68,325273.28,473329.24
845,30024,"2022-04-24",32,7493577945,Investment,678,EUR,Euro,55069.25,846266.42,489986.11
1667,92878,"2024-07-24",71,6983934777,Investment,456,USD,Us Dollar,597026.45,798932.7,453008.055
360,99922,"2020-12-25",24,1402844576,Savings,695,USD,Us Dollar,546396.77,729371.55,575200.315
512,49627,"2021-05-26",5,8185036628,Savings,709,USD,Us Dollar,781082.55,426765.15,467136.035
608,6179,"2021-08-30",60,8330786189,Savings,416,EUR,Euro,470681.48,108151.04,579279.865
839,7997,"2022-04-18",20,5244343629,Savings,800,USD,Us Dollar,289835.2,216484.21,680610.485
1214,61445,"2023-04-28",35,3938325125,Savings,653,INR,Indian Rupee,402558.46,243254.47,473862.45
628,21975,"2021-09-19",4,9287849202,Investment,790,INR,Indian Rupee,140032.84,779619.15,836371.775
1587,33388,"2024-05-05",63,7414476694,Checking,751,EUR,Euro,97983.98,448966.15,536958.125
712,40228,"2021-12-12",81,1133303244,Investment,729,EUR,Euro,215986.88,41777.7,239503.875
1736,14224,"2024-10-01",81,1133303244,Investment,729,USD,Us Dollar,935599.37,28700.0,477148.82
