"transaction_id","date_id","date","account_number","account_type","credit_score","transaction_type_name","currency_code","currency_name","channel_name","city","state","postal_code","country","transaction_amount","transaction_status"
42977,1658,"2024-07-15",2829800635,Investment,521,Withdrawal,EUR,Euro,In-Store,West Elizabethfurt,New York,54303,Cambodia,2135.22,Pending
80277,936,"2022-07-24",7414476694,Checking,751,Payment,INR,Indian Rupee,In-Store,Burkestad,Kansas,53606,Korea,5624.0,Pending
71103,1102,"2023-01-06",7750543145,Savings,640,Withdrawal,EUR,Euro,Telephone,Lake Stacyhaven,Rhode Island,83569,Niue,4011.15,Completed
25339,1737,"2024-10-02",1764838640,Investment,783,Transfer,USD,Us Dollar,Telephone,Howardtown,Colorado,99418,New Caledonia,3392.02,Failed
21400,957,"2022-08-14",9317981806,Investment,618,Transfer,USD,Us Dollar,Telephone,East Andrewfort,California,90892,Madagascar,4970.98,Completed
14095,1484,"2024-01-23",3399529185,Savings,804,Payment,USD,Us Dollar,Telephone,Port Misty,Delaware,32818,Belarus,7858.17,Pending
97148,667,"2021-10-28",5623049910,Checking,438,Payment,EUR,Euro,ATM,North Robertbury,Vermont,5886,Sao Tome and Principe,9208.88,Failed
71122,1349,"2023-09-10",3399529185,Savings,804,Payment,INR,Indian Rupee,ATM,Lake Jeremiah,Louisiana,89105,Netherlands Antilles,1302.96,Failed
35103,1406,"2023-11-06",3399529185,Savings,804,Deposit,INR,Indian Rupee,ATM,Lake Jeremiah,Louisiana,89105,Netherlands Antilles,8125.88,Failed
64815,14,"2020-01-14",2100030995,Investment,357,Withdrawal,USD,Us Dollar,Telephone,South Dylanmouth,South Carolina,76424,Palau,1444.29,Pending
68018,226,"2020-08-13",6196253681,Savings,834,Deposit,EUR,Euro,In-Store,Oconnorhaven,South Dakota,63371,Nepal,4066.98,Failed
64579,299,"2020-10-25",3080407149,Savings,579,Deposit,INR,Indian Rupee,ATM,North Emily,Ohio,93977,Belarus,2809.87,Completed
79262,1538,"2024-03-17",1210678639,Investment,518,Payment,INR,Indian Rupee,Mobile App,New Chad,Utah,15268,French Polynesia,1123.37,Failed
35592,1392,"2023-10-23",2342810792,Savings,816,Transfer,USD,Us Dollar,ATM,West Darryl,New Hampshire,88852,Colombia,5218.79,Completed
91762,384,"2021-01-18",7413651771,Checking,442,Withdrawal,INR,Indian Rupee,Telephone,North Emily,Ohio,93977,Belarus,8673.65,Pending
45186,880,"2022-05-29",6051679619,Checking,539,Deposit,EUR,Euro,Telephone,East Charles,Vermont,20750,Cuba,1517.86,Failed
79958,894,"2022-06-12",1402844576,Savings,695,Payment,INR,Indian Rupee,Online,Anthonyburgh,North Dakota,72487,Western Sahara,4663.57,Completed
9427,1687,"2024-08-13",6440589972,Investment,338,Deposit,USD,Us Dollar,ATM,Burkestad,Kansas,53606,Korea,563.78,Failed
75778,552,"2021-07-05",1905214712,Checking,323,Deposit,EUR,Euro,Telephone,Jacksonchester,Wisconsin,72317,Namibia,4397.72,Pending
87743,165,"2020-06-13",3399529185,Savings,804,Deposit,USD,Us Dollar,Online,Port Frank,Missouri,29206,Mauritius,1949.34,Failed
10023,17,"2020-01-17",4095934095,Savings,315,Payment,USD,Us Dollar,Mobile App,North Jamesview,Nevada,72407,Mongolia,7283.43,Completed
616,110,"2020-04-19",3399529185,Savings,804,Deposit,EUR,Euro,Online,North Nicholas,Oregon,17409,Tokelau,2217.41,Completed
36776,1293,"2023-07-16",8138063800,Savings,601,Withdrawal,USD,Us Dollar,Mobile App,Stephanieview,Oregon,76231,Guernsey,7745.73,Pending
60438,1309,"2023-08-01",8735587101,Checking,836,Transfer,EUR,Euro,In-Store,Rebeccamouth,Oklahoma,91100,Palestinian Territory,8731.46,Failed
76154,939,"2022-07-27",8666354042,Savings,558,Deposit,USD,Us Dollar,Online,North Nicholas,Oregon,17409,Tokelau,2905.05,Failed
31902,118,"2020-04-27",9356198692,Savings,506,Transfer,INR,Indian Rupee,Telephone,Port Misty,Delaware,32818,Belarus,7493.94,Completed
24557,1681,"2024-08-07",6983934777,Investment,456,Transfer,INR,Indian Rupee,In-Store,Oconnorhaven,South Dakota,63371,Nepal,9146.81,Completed
39857,1600,"2024-05-18",2342810792,Savings,816,Transfer,EUR,Euro,ATM,Lake Charlestown,Georgia,93217,Denmark,6217.31,Failed
13274,1450,"2023-12-20",5002360478,Investment,467,Payment,INR,Indian Rupee,Online,North Emily,Ohio,93977,Belarus,8242.92,Pending
98924,1697,"2024-08-23",2743334768,Investment,398,Withdrawal,USD,Us Dollar,Online,Port Williamburgh,Kansas,40238,Korea,6126.57,Completed
81751,580,"2021-08-02",3297859812,Checking,628,Transfer,EUR,Euro,Telephone,Lake Charlestown,Georgia,93217,Denmark,9175.27,Failed
43488,963,"2022-08-20",2829800635,Investment,521,Withdrawal,INR,Indian Rupee,Mobile App,East Seanport,North Dakota,67260,Iraq,6852.17,Failed
15728,1735,"2024-09-30",3040393128,Checking,439,Payment,INR,Indian Rupee,Telephone,Lake Stacyhaven,Rhode Island,83569,Niue,9871.66,Pending
78953,960,"2022-08-17",1810851648,Savings,657,Payment,EUR,Euro,In-Store,Port Williamburgh,Kansas,40238,Korea,5851.29,Pending
97590,1781,"2024-11-15",5255412319,Savings,313,Deposit,USD,Us Dollar,Telephone,Cookberg,Louisiana,84988,San Marino,1314.3,Pending
24415,1631,"2024-06-18",5988217223,Checking,760,Payment,INR,Indian Rupee,Telephone,East Maria,West Virginia,91032,Iraq,2926.34,Completed
91481,598,"2021-08-20",1905214712,Checking,323,Payment,INR,Indian Rupee,ATM,Anthonyburgh,North Dakota,72487,Western Sahara,1018.7,Completed
56097,1069,"2022-12-04",3816279528,Investment,674,Deposit,EUR,Euro,In-Store,North Emily,Ohio,93977,Belarus,5260.83,Completed
78691,1001,"2022-09-27",5002360478,Investment,467,Transfer,INR,Indian Rupee,Mobile App,West Elizabethfurt,New York,54303,Cambodia,8186.65,Failed
30499,383,"2021-01-17",5988217223,Checking,760,Payment,INR,Indian Rupee,Online,Port Derek,Tennessee,38085,Cayman Islands,3165.91,Completed
6194,1255,"2023-06-08",6656233056,Investment,418,Deposit,USD,Us Dollar,ATM,North Andrea,Illinois,70137,Grenada,2582.83,Completed
29187,839,"2022-04-18",6051679619,Checking,539,Payment,INR,Indian Rupee,ATM,Wilsonport,Delaware,43624,Svalbard & Jan Mayen Islands,547.79,Failed
1585,434,"2021-03-09",2971836125,Checking,359,Transfer,INR,Indian Rupee,Online,New Austin,Alabama,39336,Cook Islands,6308.02,Completed
31800,309,"2020-11-04",2798483663,Investment,698,Deposit,USD,Us Dollar,In-Store,Port Misty,Delaware,32818,Belarus,3387.24,Failed
17252,854,"2022-05-03",9139215473,Savings,443,Payment,EUR,Euro,Telephone,East Andrewfort,California,90892,Madagascar,4573.32,Failed
52137,1381,"2023-10-12",4051390763,Investment,310,Deposit,USD,Us Dollar,ATM,Oconnorhaven,South Dakota,63371,Nepal,6612.63,Completed
98992,470,"2021-04-14",2387898494,Investment,827,Withdrawal,EUR,Euro,Online,East Amy,Missouri,83901,Costa Rica,6566.18,Completed
91765,755,"2022-01-24",4467657561,Checking,576,Deposit,USD,Us Dollar,Mobile App,Rebeccamouth,Oklahoma,91100,Palestinian Territory,4055.06,Pending
64371,110,"2020-04-19",7718346871,Checking,775,Withdrawal,USD,Us Dollar,In-Store,Lake Charlestown,Georgia,93217,Denmark,7668.88,Completed
44648,213,"2020-07-31",3221389644,Savings,600,Payment,USD,Us Dollar,In-Store,East Andrewfort,California,90892,Madagascar,6633.94,Failed
13251,611,"2021-09-02",6440589972,Investment,338,Deposit,EUR,Euro,Telephone,Lake Jeremiah,Louisiana,89105,Netherlands Antilles,5364.57,Failed
99302,1595,"2024-05-13",9543734386,Savings,612,Deposit,USD,Us Dollar,Telephone,East Juliashire,Ohio,10640,Aruba,2614.45,Pending
76287,1672,"2024-07-29",2988264762,Checking,843,Transfer,USD,Us Dollar,In-Store,Nicolebury,Mississippi,13554,Lebanon,8013.41,Completed
79895,1340,"2023-09-01",1810851648,Savings,657,Transfer,USD,Us Dollar,Telephone,South Dylanmouth,South Carolina,76424,Palau,6246.46,Pending
56580,1450,"2023-12-20",6221773017,Investment,476,Withdrawal,EUR,Euro,ATM,South Dylanmouth,South Carolina,76424,Palau,9407.45,Completed
69070,1321,"2023-08-13",3816279528,Investment,674,Withdrawal,INR,Indian Rupee,Online,Port Williamburgh,Kansas,40238,Korea,9571.08,Pending
87752,308,"2020-11-03",2798483663,Investment,698,Withdrawal,EUR,Euro,Mobile App,New Austin,Alabama,39336,Cook Islands,2537.01,Pending
78632,400,"2021-02-03",3126616099,Savings,443,Withdrawal,INR,Indian Rupee,In-Store,Howardtown,Colorado,99418,New Caledonia,9776.95,Failed
31334,1069,"2022-12-04",9356198692,Savings,506,Withdrawal,INR,Indian Rupee,In-Store,East Seanport,North Dakota,67260,Iraq,7982.5,Completed
39485,1816,"2024-12-20",3126616099,Savings,443,Transfer,EUR,Euro,In-Store,Stephanieview,Oregon,76231,Guernsey,9680.82,Pending
78079,440,"2021-03-15",9356198692,Savings,506,Deposit,INR,Indian Rupee,Telephone,Rodriguezfurt,Indiana,21311,Switzerland,4049.12,Completed
31778,234,"2020-08-21",3399529185,Savings,804,Transfer,INR,Indian Rupee,Mobile App,Smithberg,North Carolina,91280,Christmas Island,4630.69,Pending
15050,798,"2022-03-08",5341948287,Savings,705,Payment,USD,Us Dollar,Mobile App,Burkestad,Kansas,53606,Korea,9358.15,Failed
17837,66,"2020-03-06",7268934381,Savings,666,Deposit,INR,Indian Rupee,Online,North Andrea,Illinois,70137,Grenada,8561.4,Pending
32607,826,"2022-04-05",5866494339,Investment,422,Transfer,EUR,Euro,Telephone,North Emily,Ohio,93977,Belarus,6795.49,Failed
4191,322,"2020-11-17",8023173848,Savings,789,Withdrawal,USD,Us Dollar,Mobile App,Howardtown,Colorado,99418,New Caledonia,1511.98,Pending
87455,373,"2021-01-07",7850976653,Investment,698,Withdrawal,EUR,Euro,In-Store,Isabelborough,Pennsylvania,4840,Aruba,2270.19,Failed
55421,82,"2020-03-22",8138063800,Savings,601,Payment,INR,Indian Rupee,In-Store,Anthonyburgh,North Dakota,72487,Western Sahara,2637.78,Pending
79583,250,"2020-09-06",2387898494,Investment,827,Payment,INR,Indian Rupee,Telephone,East Andrewfort,California,90892,Madagascar,2486.54,Pending
30364,903,"2022-06-21",7146993266,Savings,670,Deposit,USD,Us Dollar,Online,Lake Mark,Virginia,76393,Sierra Leone,9615.67,Completed
69685,949,"2022-08-06",6051679619,Checking,539,Withdrawal,EUR,Euro,ATM,East Maria,West Virginia,91032,Iraq,903.08,Failed
8862,392,"2021-01-26",8185036628,Savings,709,Transfer,EUR,Euro,Mobile App,Staceyborough,Iowa,41220,Saint Martin,798.18,Completed
17769,1771,"2024-11-05",2971836125,Checking,359,Deposit,INR,Indian Rupee,Mobile App,East Joseshire,Wyoming,33767,Papua New Guinea,7218.1,Failed
14573,925,"2022-07-13",8735587101,Checking,836,Transfer,INR,Indian Rupee,Telephone,Lake Jeremiah,Louisiana,89105,Netherlands Antilles,3106.87,Pending
45501,963,"2022-08-20",5159171446,Savings,508,Deposit,INR,Indian Rupee,ATM,New Austin,Alabama,39336,Cook Islands,8378.86,Failed
38798,53,"2020-02-22",2798483663,Investment,698,Deposit,USD,Us Dollar,Telephone,Port Derek,Tennessee,38085,Cayman Islands,8754.42,Pending
63911,1321,"2023-08-13",3249098952,Savings,523,Withdrawal,INR,Indian Rupee,In-Store,Smithberg,North Carolina,91280,Christmas Island,6182.9,Completed
47054,1017,"2022-10-13",9317981806,Investment,618,Transfer,INR,Indian Rupee,Online,West Darryl,New Hampshire,88852,Colombia,9285.79,Pending
94192,232,"2020-08-19",9139215473,Savings,443,Payment,INR,Indian Rupee,Telephone,East Juliashire,Ohio,10640,Aruba,3207.48,Completed
72631,1031,"2022-10-27",7850976653,Investment,698,Deposit,USD,Us Dollar,Online,East Amy,Missouri,83901,Costa Rica,2196.25,Completed
39046,834,"2022-04-13",5159171446,Savings,508,Transfer,USD,Us Dollar,Mobile App,Jacksonchester,Wisconsin,72317,Namibia,7441.6,Failed
27392,926,"2022-07-14",1378115510,Savings,677,Deposit,USD,Us Dollar,Telephone,Lake Stacyhaven,Rhode Island,83569,Niue,5111.43,Pending
51354,1046,"2022-11-11",5159171446,Savings,508,Deposit,USD,Us Dollar,Mobile App,Lake Stacyhaven,Rhode Island,83569,Niue,2403.66,Failed
3988,644,"2021-10-05",3249098952,Savings,523,Deposit,INR,Indian Rupee,ATM,Hernandezchester,Pennsylvania,17214,Latvia,2038.73,Pending
27685,298,"2020-10-24",7718346871,Checking,775,Payment,USD,Us Dollar,Telephone,Lake Stacyhaven,Rhode Island,83569,Niue,6706.84,Failed
67804,924,"2022-07-12",1810851648,Savings,657,Transfer,EUR,Euro,ATM,East Maria,West Virginia,91032,Iraq,4529.64,Pending
3259,1699,"2024-08-25",1810851648,Savings,657,Payment,EUR,Euro,Online,East Juliashire,Ohio,10640,Aruba,626.96,Failed
22665,530,"2021-06-13",8138063800,Savings,601,Transfer,USD,Us Dollar,Online,Lake Charlestown,Georgia,93217,Denmark,7453.8,Pending
82160,651,"2021-10-12",3249098952,Savings,523,Withdrawal,INR,Indian Rupee,ATM,Danielhaven,New Jersey,83735,Sweden,2783.64,Failed
71125,1503,"2024-02-11",1402844576,Savings,695,Payment,EUR,Euro,Telephone,Staceyborough,Iowa,41220,Saint Martin,8690.64,Pending
98591,608,"2021-08-30",4051390763,Investment,310,Payment,EUR,Euro,In-Store,North Jamesview,Nevada,72407,Mongolia,6563.14,Failed
82299,1111,"2023-01-15",2988264762,Checking,843,Payment,EUR,Euro,ATM,Smithberg,North Carolina,91280,Christmas Island,9654.61,Pending
64026,1823,"2024-12-27",6656233056,Investment,418,Withdrawal,USD,Us Dollar,Online,Burkestad,Kansas,53606,Korea,6153.37,Failed
36837,1655,"2024-07-12",7156618058,Savings,644,Payment,USD,Us Dollar,Mobile App,West Elizabethfurt,New York,54303,Cambodia,858.24,Pending
93465,1676,"2024-08-02",9641676419,Checking,792,Deposit,USD,Us Dollar,In-Store,Pamelaland,New York,8904,Cook Islands,4970.62,Completed
26473,1129,"2023-02-02",3816279528,Investment,674,Withdrawal,INR,Indian Rupee,ATM,West Darryl,New Hampshire,88852,Colombia,6620.37,Failed
75812,74,"2020-03-14",3040393128,Checking,439,Transfer,USD,Us Dollar,In-Store,Port Frank,Missouri,29206,Mauritius,4381.88,Pending
47934,220,"2020-08-07",6065704667,Checking,350,Withdrawal,INR,Indian Rupee,Online,North Andrea,Illinois,70137,Grenada,6467.59,Completed
4268,996,"2022-09-22",1810851648,Savings,657,Deposit,USD,Us Dollar,Online,Port Melissa,Alabama,50584,Saudi Arabia,6132.99,Pending
56878,601,"2021-08-23",1810851648,Savings,657,Transfer,INR,Indian Rupee,ATM,West Darryl,New Hampshire,88852,Colombia,4090.56,Completed
58148,1378,"2023-10-09",5646590499,Investment,814,Withdrawal,USD,Us Dollar,Telephone,Priceland,Alaska,91354,Tuvalu,833.43,Failed
47165,371,"2021-01-05",4596726978,Savings,593,Transfer,EUR,Euro,ATM,Hernandezchester,Pennsylvania,17214,Latvia,8206.43,Failed
55933,949,"2022-08-06",3297859812,Checking,628,Withdrawal,USD,Us Dollar,Telephone,Port Williamburgh,Kansas,40238,Korea,1628.85,Pending
45870,1106,"2023-01-10",9367791903,Investment,461,Withdrawal,EUR,Euro,Mobile App,Smithberg,North Carolina,91280,Christmas Island,9013.02,Pending
77808,507,"2021-05-21",9356198692,Savings,506,Payment,USD,Us Dollar,ATM,Isabelborough,Pennsylvania,4840,Aruba,6432.88,Pending
27210,1664,"2024-07-21",6983934777,Investment,456,Transfer,USD,Us Dollar,Online,South Davidville,North Carolina,29814,Togo,2014.74,Completed
97461,224,"2020-08-11",2335408268,Checking,561,Payment,INR,Indian Rupee,Telephone,West Darryl,New Hampshire,88852,Colombia,7923.4,Pending
60821,1396,"2023-10-27",2552240900,Investment,553,Deposit,INR,Indian Rupee,In-Store,Port Misty,Delaware,32818,Belarus,713.99,Pending
52282,1739,"2024-10-04",1378115510,Savings,677,Payment,USD,Us Dollar,Mobile App,Port Frank,Missouri,29206,Mauritius,5874.73,Failed
75909,1431,"2023-12-01",7750543145,Savings,640,Deposit,INR,Indian Rupee,Mobile App,Jacksonchester,Wisconsin,72317,Namibia,9783.77,Completed
4553,1029,"2022-10-25",7493577945,Investment,678,Transfer,EUR,Euro,Online,Port Misty,Delaware,32818,Belarus,1432.64,Pending
81388,1343,"2023-09-04",5988217223,Checking,760,Payment,INR,Indian Rupee,Online,West Elizabethfurt,New York,54303,Cambodia,5716.55,Pending
28215,584,"2021-08-06",9139215473,Savings,443,Deposit,INR,Indian Rupee,In-Store,Port Frank,Missouri,29206,Mauritius,7820.92,Failed
17367,932,"2022-07-20",8666354042,Savings,558,Withdrawal,INR,Indian Rupee,Online,East Amy,Missouri,83901,Costa Rica,5023.99,Failed
374,537,"2021-06-20",5646590499,Investment,814,Withdrawal,EUR,Euro,In-Store,Lake Charlestown,Georgia,93217,Denmark,9305.63,Failed
12048,1651,"2024-07-08",2335408268,Checking,561,Withdrawal,USD,Us Dollar,In-Store,North Andrea,Illinois,70137,Grenada,40.29,Failed
97895,343,"2020-12-08",7493577945,Investment,678,Deposit,EUR,Euro,Telephone,Port Frank,Missouri,29206,Mauritius,3442.63,Completed
54411,153,"2020-06-01",8330786189,Savings,416,Payment,USD,Us Dollar,Online,Rebeccamouth,Oklahoma,91100,Palestinian Territory,7517.58,Pending
81683,935,"2022-07-23",3274150100,Investment,660,Deposit,USD,Us Dollar,ATM,Pamelaland,New York,8904,Cook Islands,1745.71,Failed
6227,389,"2021-01-23",7750543145,Savings,640,Payment,USD,Us Dollar,Online,Stephanieview,Oregon,76231,Guernsey,1761.32,Pending
10400,752,"2022-01-21",5002360478,Investment,467,Deposit,USD,Us Dollar,In-Store,North Nicholas,Oregon,17409,Tokelau,3477.76,Failed
20131,1610,"2024-05-28",7697169500,Checking,553,Payment,INR,Indian Rupee,ATM,East Charles,Vermont,20750,Cuba,8106.51,Failed
97151,734,"2022-01-03",5866494339,Investment,422,Payment,INR,Indian Rupee,Mobile App,Priceland,Alaska,91354,Tuvalu,8569.04,Completed
57724,302,"2020-10-28",6556879216,Savings,462,Withdrawal,EUR,Euro,Online,Sarahside,Alabama,21382,Nepal,1561.19,Completed
44053,455,"2021-03-30",7740150564,Investment,586,Withdrawal,INR,Indian Rupee,Mobile App,Burkestad,Kansas,53606,Korea,911.45,Failed
50256,912,"2022-06-30",2835651681,Investment,828,Deposit,INR,Indian Rupee,Online,Anthonyburgh,North Dakota,72487,Western Sahara,7508.9,Pending
83512,1397,"2023-10-28",5975269469,Checking,732,Transfer,USD,Us Dollar,Online,Staceyborough,Iowa,41220,Saint Martin,8974.82,Failed
25891,77,"2020-03-17",6440589972,Investment,338,Deposit,EUR,Euro,Telephone,Staceyborough,Iowa,41220,Saint Martin,765.88,Failed
30970,1418,"2023-11-18",6983934777,Investment,456,Payment,EUR,Euro,Online,Sonyaland,New York,25204,Nigeria,3954.54,Completed
97171,50,"2020-02-19",2798483663,Investment,698,Transfer,EUR,Euro,Online,East Alisonton,Indiana,67046,South Africa,7536.34,Completed
53219,806,"2022-03-16",9539212672,Checking,664,Deposit,USD,Us Dollar,Mobile App,Rebeccamouth,Oklahoma,91100,Palestinian Territory,5043.48,Pending
77982,1494,"2024-02-02",3938325125,Savings,653,Withdrawal,EUR,Euro,Online,Port Williamburgh,Kansas,40238,Korea,4557.07,Completed
86628,945,"2022-08-02",9317981806,Investment,618,Transfer,INR,Indian Rupee,Mobile App,New Austin,Alabama,39336,Cook Islands,7268.4,Completed
49557,1095,"2022-12-30",6221773017,Investment,476,Transfer,EUR,Euro,Online,Rodriguezfurt,Indiana,21311,Switzerland,3761.56,Completed
84643,1214,"2023-04-28",3080407149,Savings,579,Deposit,INR,Indian Rupee,Telephone,Jacksonchester,Wisconsin,72317,Namibia,4321.6,Failed
80644,538,"2021-06-21",7850976653,Investment,698,Transfer,INR,Indian Rupee,ATM,East Amy,Missouri,83901,Costa Rica,8000.28,Completed
53510,950,"2022-08-07",8666354042,Savings,558,Payment,USD,Us Dollar,Online,East Amy,Missouri,83901,Costa Rica,3083.98,Pending
11948,1385,"2023-10-16",9641676419,Checking,792,Payment,EUR,Euro,Telephone,Sarahside,Alabama,21382,Nepal,4212.21,Pending
46487,1372,"2023-10-03",2798483663,Investment,698,Payment,EUR,Euro,In-Store,Port Misty,Delaware,32818,Belarus,172.5,Completed
53633,1562,"2024-04-10",1764838640,Investment,783,Payment,INR,Indian Rupee,Telephone,Smithberg,North Carolina,91280,Christmas Island,5510.2,Failed
38128,425,"2021-02-28",8466553961,Checking,513,Payment,INR,Indian Rupee,Telephone,East Alisonton,Indiana,67046,South Africa,6540.96,Completed
79451,915,"2022-07-03",3040393128,Checking,439,Payment,INR,Indian Rupee,Online,Sonyaland,New York,25204,Nigeria,9018.28,Completed
78407,1254,"2023-06-07",6065704667,Checking,350,Transfer,EUR,Euro,Online,Sarahside,Alabama,21382,Nepal,5802.68,Pending
70373,1062,"2022-11-27",9559156298,Investment,490,Withdrawal,EUR,Euro,ATM,North Nicholas,Oregon,17409,Tokelau,1433.67,Failed
55333,98,"2020-04-07",3297859812,Checking,628,Transfer,USD,Us Dollar,Telephone,East Joseshire,Wyoming,33767,Papua New Guinea,7413.16,Completed
88086,1693,"2024-08-19",2988264762,Checking,843,Deposit,INR,Indian Rupee,Mobile App,Jacksonchester,Wisconsin,72317,Namibia,7128.71,Completed
60596,488,"2021-05-02",1905214712,Checking,323,Deposit,INR,Indian Rupee,Mobile App,Priceland,Alaska,91354,Tuvalu,1727.91,Failed
12230,443,"2021-03-18",8512646775,Savings,664,Transfer,INR,Indian Rupee,Mobile App,West Darryl,New Hampshire,88852,Colombia,7968.13,Failed
80564,24,"2020-01-24",3297859812,Checking,628,Withdrawal,USD,Us Dollar,Telephone,Delgadoland,Illinois,46645,Belgium,4466.74,Completed
26530,1454,"2023-12-24",1810851648,Savings,657,Payment,USD,Us Dollar,Telephone,East Juliashire,Ohio,10640,Aruba,4947.18,Failed
29820,359,"2020-12-24",9992038947,Investment,664,Deposit,USD,Us Dollar,Telephone,Lake Jeremiah,Louisiana,89105,Netherlands Antilles,4482.3,Pending
