"date_id","investment_id","investment_date","account_number","account_type","credit_score","investment_type_id","investment_type_name","investment_amount","investment_return"
28,32145,"2020-01-28",8138063800,Savings,601,2,Helpinvestment,3761.11,13388.38
1621,28617,"2024-06-08",8512646775,Savings,664,2,Helpinvestment,7753.7,11945.88
1763,40245,"2024-10-28",1075123078,Savings,411,4,Characterinvestment,7965.72,4313.14
480,89421,"2021-04-24",4596726978,Savings,593,2,Helpinvestment,4311.45,8042.17
937,57749,"2022-07-25",2971836125,Checking,359,2,Helpinvestment,5375.7,9107.68
1610,54427,"2024-05-28",9539212672,Checking,664,3,Clearinvestment,5098.35,4651.39
1521,72155,"2024-02-29",4467657561,Checking,576,4,Characterinvestment,5737.41,4868.76
213,32367,"2020-07-31",5159171446,Savings,508,1,Decadeinvestment,9455.14,447.38
585,38093,"2021-08-07",7750543145,Savings,640,4,Characterinvestment,3170.93,-1897.28
1588,70274,"2024-05-06",5255412319,Savings,313,5,Musicinvestment,8538.61,2862.62
1155,73707,"2023-02-28",1764838640,Investment,783,3,Clearinvestment,7034.28,-3427.23
459,9095,"2021-04-03",8023173848,Savings,789,4,Characterinvestment,3690.98,1574.32
472,52071,"2021-04-16",9139215473,Savings,443,5,Musicinvestment,2577.23,10842.98
1300,52388,"2023-07-23",2100030995,Investment,357,3,Clearinvestment,7454.71,2356.72
223,9543,"2020-08-10",8745713343,Checking,601,3,Clearinvestment,1899.29,-1252.96
352,64197,"2020-12-17",2027696396,Investment,719,1,Decadeinvestment,5551.59,13768.86
198,6040,"2020-07-16",6983934777,Investment,456,3,Clearinvestment,5213.68,-4316.75
230,37923,"2020-08-17",4467657561,Checking,576,5,Musicinvestment,9202.26,-4045.25
1501,32762,"2024-02-09",2798483663,Investment,698,2,Helpinvestment,9897.06,3981.85
36,50883,"2020-02-05",4155141978,Investment,700,4,Characterinvestment,4689.45,1645.41
552,7045,"2021-07-05",5866494339,Investment,422,2,Helpinvestment,8898.44,4079.54
758,46396,"2022-01-27",4095934095,Savings,315,4,Characterinvestment,5513.11,10404.83
74,42915,"2020-03-14",2387898494,Investment,827,1,Decadeinvestment,7085.59,9359.55
784,48286,"2022-02-22",3816279528,Investment,674,1,Decadeinvestment,4343.44,12297.13
1375,26032,"2023-10-06",8745713343,Checking,601,5,Musicinvestment,5909.1,-3976.82
580,72395,"2021-08-02",2507273526,Savings,778,3,Clearinvestment,4483.37,8980.82
565,39917,"2021-07-18",3297859812,Checking,628,1,Decadeinvestment,1880.54,3667.76
540,759,"2021-06-23",6051679619,Checking,539,5,Musicinvestment,2752.22,13426.53
881,20831,"2022-05-30",9139215473,Savings,443,2,Helpinvestment,9575.95,13546.25
1719,84032,"2024-09-14",7156618058,Savings,644,2,Helpinvestment,8160.38,-3916.75
1601,66454,"2024-05-19",6440589972,Investment,338,3,Clearinvestment,2643.03,4046.92
1580,41501,"2024-04-28",1133303244,Investment,729,4,Characterinvestment,3295.5,9426.37
891,84051,"2022-06-09",5866494339,Investment,422,2,Helpinvestment,8511.55,1116.46
510,98304,"2021-05-24",1133303244,Investment,729,1,Decadeinvestment,2871.72,6419.52
1601,44226,"2024-05-19",9343070075,Investment,339,2,Helpinvestment,7998.63,12847.76
409,72701,"2021-02-12",7146993266,Savings,670,4,Characterinvestment,1821.17,8273.97
108,6170,"2020-04-17",7156618058,Savings,644,2,Helpinvestment,7732.7,10334.09
653,31793,"2021-10-14",4596726978,Savings,593,2,Helpinvestment,6381.04,6317.44
332,39528,"2020-11-27",8735587101,Checking,836,2,Helpinvestment,3749.22,-3574.26
1563,1332,"2024-04-11",5988217223,Checking,760,3,Clearinvestment,4944.11,4128.11
120,77879,"2020-04-29",2387898494,Investment,827,2,Helpinvestment,8287.17,-4609.0
525,83093,"2021-06-08",4051390763,Investment,310,4,Characterinvestment,6154.21,4195.16
1224,52277,"2023-05-08",9139215473,Savings,443,4,Characterinvestment,7263.96,-3903.54
723,3876,"2021-12-23",5002360478,Investment,467,5,Musicinvestment,7814.58,14650.0
594,56389,"2021-08-16",6556879216,Savings,462,5,Musicinvestment,4509.05,6571.04
557,18596,"2021-07-10",1402844576,Savings,695,1,Decadeinvestment,1227.08,3233.02
1150,51160,"2023-02-23",6983934777,Investment,456,3,Clearinvestment,9426.87,7639.87
714,19390,"2021-12-14",4596726978,Savings,593,3,Clearinvestment,3025.37,14869.05
1663,23233,"2024-07-20",8185036628,Savings,709,2,Helpinvestment,7299.92,2650.94
1088,2048,"2022-12-23",5646590499,Investment,814,4,Characterinvestment,8984.53,1743.8
1779,42661,"2024-11-13",6684283366,Investment,776,3,Clearinvestment,7710.0,7311.33
832,44113,"2022-04-11",2798483663,Investment,698,4,Characterinvestment,5171.66,-3155.76
1107,31196,"2023-01-11",8902869633,Savings,721,5,Musicinvestment,4800.51,10171.28
277,84885,"2020-10-03",5255412319,Savings,313,4,Characterinvestment,3972.04,-684.09
630,49745,"2021-09-21",9846911760,Investment,728,5,Musicinvestment,6903.34,13176.12
104,40891,"2020-04-13",7413651771,Checking,442,2,Helpinvestment,4853.12,6179.81
766,46150,"2022-02-04",4596726978,Savings,593,5,Musicinvestment,6574.42,-2431.1
897,12022,"2022-06-15",2507273526,Savings,778,2,Helpinvestment,5128.78,-1640.96
1200,73649,"2023-04-14",7750543145,Savings,640,3,Clearinvestment,9685.83,332.17
861,37704,"2022-05-10",9543734386,Savings,612,5,Musicinvestment,4231.14,4271.67
1648,3053,"2024-07-05",2507273526,Savings,778,2,Helpinvestment,4567.45,942.72
1031,84286,"2022-10-27",5341948287,Savings,705,1,Decadeinvestment,1886.31,10810.32
1735,68220,"2024-09-30",2743334768,Investment,398,4,Characterinvestment,3178.23,6600.47
123,78737,"2020-05-02",1594417161,Investment,415,2,Helpinvestment,5390.79,-1956.14
1601,38559,"2024-05-19",2743334768,Investment,398,4,Characterinvestment,9800.11,6461.95
34,35299,"2020-02-03",8902869633,Savings,721,4,Characterinvestment,2420.05,62.59
642,75095,"2021-10-03",4155141978,Investment,700,4,Characterinvestment,3461.37,-3167.72
344,10625,"2020-12-09",4051390763,Investment,310,1,Decadeinvestment,8379.22,12265.6
1440,95747,"2023-12-10",6196253681,Savings,834,4,Characterinvestment,1757.15,2715.87
624,22710,"2021-09-15",9543734386,Savings,612,2,Helpinvestment,5804.12,8300.65
50,36505,"2020-02-19",4467657561,Checking,576,3,Clearinvestment,5608.34,9005.81
1129,4783,"2023-02-02",6221773017,Investment,476,1,Decadeinvestment,3800.27,4251.89
1730,6881,"2024-09-25",4155141978,Investment,700,2,Helpinvestment,9848.05,-2840.66
225,90701,"2020-08-12",1378115510,Savings,677,5,Musicinvestment,1069.96,-4329.43
465,58301,"2021-04-09",5866494339,Investment,422,3,Clearinvestment,2951.06,-4996.31
528,14630,"2021-06-11",2100030995,Investment,357,2,Helpinvestment,9735.58,11660.09
1219,78852,"2023-05-03",2768618389,Savings,681,2,Helpinvestment,5215.71,14508.17
897,49845,"2022-06-15",3816279528,Investment,674,4,Characterinvestment,6832.58,-152.9
234,1321,"2020-08-21",9641676419,Checking,792,5,Musicinvestment,8519.8,9560.67
732,88633,"2022-01-01",9539212672,Checking,664,5,Musicinvestment,7718.18,13486.5
5,93514,"2020-01-05",9992038947,Investment,664,5,Musicinvestment,5270.35,10723.73
306,93052,"2020-11-01",7156618058,Savings,644,3,Clearinvestment,5465.58,-108.61
708,25256,"2021-12-08",4051390763,Investment,310,1,Decadeinvestment,3832.18,-4717.89
204,51152,"2020-07-22",5244343629,Savings,800,3,Clearinvestment,3989.34,-2861.73
180,98010,"2020-06-28",5646590499,Investment,814,3,Clearinvestment,6451.92,2824.03
154,35482,"2020-06-02",2507273526,Savings,778,3,Clearinvestment,1667.8,9218.46
1713,82788,"2024-09-08",4963601096,Savings,332,4,Characterinvestment,6057.11,13979.7
714,64409,"2021-12-14",3399529185,Savings,804,5,Musicinvestment,8629.92,2374.66
1372,14313,"2023-10-03",5002360478,Investment,467,3,Clearinvestment,3116.16,2054.75
353,33514,"2020-12-18",1075123078,Savings,411,5,Musicinvestment,2202.24,12413.49
885,75759,"2022-06-03",2988264762,Checking,843,2,Helpinvestment,3408.7,-1092.46
1660,78173,"2024-07-17",3302270666,Savings,726,1,Decadeinvestment,9534.41,12075.08
147,33741,"2020-05-26",2342810792,Savings,816,5,Musicinvestment,3697.45,12973.84
1137,9412,"2023-02-10",2552240900,Investment,553,5,Musicinvestment,2479.45,1838.1
1475,78025,"2024-01-14",2342810792,Savings,816,3,Clearinvestment,2210.85,6401.44
1637,61208,"2024-06-24",8185036628,Savings,709,3,Clearinvestment,4815.4,12263.88
711,51514,"2021-12-11",2988264762,Checking,843,1,Decadeinvestment,6661.31,-1967.62
1436,6872,"2023-12-06",2387898494,Investment,827,5,Musicinvestment,4126.64,0.26
1795,89652,"2024-11-29",5866494339,Investment,422,2,Helpinvestment,3163.94,-2526.55
854,28743,"2022-05-03",1594417161,Investment,415,4,Characterinvestment,5726.45,13235.53
1519,38365,"2024-02-27",7718346871,Checking,775,4,Characterinvestment,2348.55,-4289.56
744,46791,"2022-01-13",7750543145,Savings,640,2,Helpinvestment,3811.59,-1781.02
1222,4981,"2023-05-06",1402844576,Savings,695,5,Musicinvestment,5110.23,2451.37
1087,10317,"2022-12-22",2335408268,Checking,561,3,Clearinvestment,6948.45,12270.59
906,63032,"2022-06-24",1133303244,Investment,729,3,Clearinvestment,4350.55,-4696.2
380,20974,"2021-01-14",2389511583,Savings,819,4,Characterinvestment,3892.98,10697.34
1137,16970,"2023-02-10",7697169500,Checking,553,2,Helpinvestment,2304.26,-2449.94
1343,89373,"2023-09-04",3221389644,Savings,600,2,Helpinvestment,1326.47,10516.12
378,22592,"2021-01-12",2100030995,Investment,357,1,Decadeinvestment,9780.1,-2385.72
1323,77831,"2023-08-15",9559156298,Investment,490,5,Musicinvestment,4572.16,3280.72
685,99544,"2021-11-15",6656233056,Investment,418,4,Characterinvestment,2947.64,10858.22
229,78177,"2020-08-16",1764838640,Investment,783,5,Musicinvestment,5515.46,-565.06
582,17882,"2021-08-04",1594417161,Investment,415,2,Helpinvestment,1372.12,4391.96
1377,71354,"2023-10-08",6556879216,Savings,462,2,Helpinvestment,1292.95,10623.02
1513,84950,"2024-02-21",8466553961,Checking,513,1,Decadeinvestment,7662.48,765.11
1237,6956,"2023-05-21",7413651771,Checking,442,5,Musicinvestment,2426.97,-4517.76
1445,9124,"2023-12-15",4051390763,Investment,310,2,Helpinvestment,8619.28,14508.52
517,92562,"2021-05-31",2027696396,Investment,719,5,Musicinvestment,1401.34,7949.88
892,89749,"2022-06-10",7146993266,Savings,670,2,Helpinvestment,9825.05,2628.74
1658,11555,"2024-07-15",2335408268,Checking,561,1,Decadeinvestment,5823.51,7623.39
640,56131,"2021-10-01",5623049910,Checking,438,5,Musicinvestment,3373.98,3172.06
952,25009,"2022-08-09",1133303244,Investment,729,4,Characterinvestment,6284.88,3112.09
253,34578,"2020-09-09",1810851648,Savings,657,2,Helpinvestment,9547.76,13698.23
647,19107,"2021-10-08",6221773017,Investment,476,5,Musicinvestment,4071.17,13554.07
857,80387,"2022-05-06",1810851648,Savings,657,5,Musicinvestment,2644.25,1036.9
836,9645,"2022-04-15",8138063800,Savings,601,2,Helpinvestment,5356.55,1421.22
391,1821,"2021-01-25",9641676419,Checking,792,2,Helpinvestment,4945.42,-3453.59
1243,29135,"2023-05-27",2027696396,Investment,719,3,Clearinvestment,2795.3,8207.33
1816,21862,"2024-12-20",1594417161,Investment,415,4,Characterinvestment,1009.37,3312.79
669,35263,"2021-10-30",6065704667,Checking,350,5,Musicinvestment,4525.65,-1217.19
163,92134,"2020-06-11",2835651681,Investment,828,5,Musicinvestment,7128.52,14400.92
1731,12375,"2024-09-26",9543734386,Savings,612,5,Musicinvestment,3860.52,8564.88
1100,9880,"2023-01-04",8905846858,Investment,404,2,Helpinvestment,3853.55,4306.52
513,85732,"2021-05-27",2342810792,Savings,816,3,Clearinvestment,1005.54,-3709.32
156,1316,"2020-06-04",2335408268,Checking,561,3,Clearinvestment,6974.62,6502.51
296,84067,"2020-10-22",8466553961,Checking,513,1,Decadeinvestment,1520.71,10317.98
879,57631,"2022-05-28",4467657561,Checking,576,5,Musicinvestment,2559.14,5067.2
224,61168,"2020-08-11",7697169500,Checking,553,5,Musicinvestment,4969.38,7477.14
1785,37877,"2024-11-19",3249098952,Savings,523,1,Decadeinvestment,5960.4,844.86
1698,69650,"2024-08-24",5341948287,Savings,705,4,Characterinvestment,3630.61,13723.75
12,87253,"2020-01-12",2552240900,Investment,553,5,Musicinvestment,4072.02,9617.39
1028,75707,"2022-10-24",2171840078,Savings,836,5,Musicinvestment,7347.81,-1901.28
1770,65522,"2024-11-04",8330786189,Savings,416,4,Characterinvestment,7621.35,11054.51
1123,69748,"2023-01-27",1133303244,Investment,729,2,Helpinvestment,4206.82,8793.34
566,5287,"2021-07-19",9367791903,Investment,461,4,Characterinvestment,2290.33,5033.19
977,79994,"2022-09-03",2829800635,Investment,521,5,Musicinvestment,2466.94,2509.47
849,48668,"2022-04-28",9356198692,Savings,506,5,Musicinvestment,2946.82,-1431.73
920,60280,"2022-07-08",8185036628,Savings,709,4,Characterinvestment,9270.65,13629.82
526,72363,"2021-06-09",2387898494,Investment,827,3,Clearinvestment,1987.65,-1277.71
1362,17979,"2023-09-23",3938325125,Savings,653,5,Musicinvestment,8001.63,-3526.41
923,4664,"2022-07-11",8713903249,Investment,540,2,Helpinvestment,7773.97,-2825.82
1778,74504,"2024-11-12",3126616099,Savings,443,3,Clearinvestment,6966.59,14628.09
1272,63879,"2023-06-25",9992038947,Investment,664,4,Characterinvestment,5709.25,7176.88
1257,20166,"2023-06-10",2335408268,Checking,561,3,Clearinvestment,8531.42,5938.51
856,2452,"2022-05-05",6221773017,Investment,476,1,Decadeinvestment,8879.25,14407.86
548,97098,"2021-07-01",3297859812,Checking,628,4,Characterinvestment,4701.61,11077.93
860,19306,"2022-05-09",8666354042,Savings,558,3,Clearinvestment,6600.62,6576.91
310,18447,"2020-11-05",4596726978,Savings,593,2,Helpinvestment,4310.29,1683.74
255,49611,"2020-09-11",1210678639,Investment,518,4,Characterinvestment,6821.82,7641.86
434,10630,"2021-03-09",9543734386,Savings,612,1,Decadeinvestment,4337.74,8087.86
1013,1231,"2022-10-09",2507273526,Savings,778,4,Characterinvestment,4708.13,10980.79
1138,88961,"2023-02-11",2342810792,Savings,816,4,Characterinvestment,4174.26,4282.89
1110,98521,"2023-01-14",3399529185,Savings,804,2,Helpinvestment,5050.82,11494.33
61,96450,"2020-03-01",2387898494,Investment,827,5,Musicinvestment,5994.12,1397.79
14,87222,"2020-01-14",8735587101,Checking,836,5,Musicinvestment,5505.71,10512.77
678,85146,"2021-11-08",3274150100,Investment,660,4,Characterinvestment,5723.01,12444.67
648,59291,"2021-10-09",8666354042,Savings,558,1,Decadeinvestment,8656.83,-4082.51
1596,59573,"2024-05-14",5866494339,Investment,422,2,Helpinvestment,5661.69,-344.4
136,93777,"2020-05-15",2835651681,Investment,828,1,Decadeinvestment,5304.21,7886.38
1337,53891,"2023-08-29",9543734386,Savings,612,4,Characterinvestment,9245.65,2711.94
889,68868,"2022-06-07",3126616099,Savings,443,2,Helpinvestment,4928.74,3076.63
1301,14721,"2023-07-24",3297859812,Checking,628,1,Decadeinvestment,1500.81,4199.74
454,79805,"2021-03-29",5244343629,Savings,800,3,Clearinvestment,3009.22,-4121.61
1810,87069,"2024-12-14",5623049910,Checking,438,3,Clearinvestment,2713.21,-2548.7
12,66278,"2020-01-12",1133303244,Investment,729,3,Clearinvestment,9442.2,14297.63
1791,27738,"2024-11-25",7268934381,Savings,666,2,Helpinvestment,4590.77,14488.42
65,92869,"2020-03-05",3249098952,Savings,523,2,Helpinvestment,1516.71,-4367.59
318,9607,"2020-11-13",7697169500,Checking,553,1,Decadeinvestment,6852.29,6355.38
752,23996,"2022-01-21",1905214712,Checking,323,3,Clearinvestment,1203.96,1784.23
1705,92264,"2024-08-31",1378115510,Savings,677,3,Clearinvestment,1015.91,9270.64
751,73222,"2022-01-20",1133303244,Investment,729,4,Characterinvestment,6854.62,7377.56
749,55470,"2022-01-18",3297859812,Checking,628,1,Decadeinvestment,2292.31,3389.11
145,98461,"2020-05-24",5341948287,Savings,705,2,Helpinvestment,8830.83,3444.87
863,48746,"2022-05-12",1210678639,Investment,518,2,Helpinvestment,9193.74,4645.92
789,13774,"2022-02-27",4959466220,Investment,521,5,Musicinvestment,8164.14,657.57
1825,3136,"2024-12-29",8666354042,Savings,558,2,Helpinvestment,8372.35,6952.24
1526,59056,"2024-03-05",2100030995,Investment,357,5,Musicinvestment,4695.13,13463.75
1646,16698,"2024-07-03",7146993266,Savings,670,2,Helpinvestment,1254.11,7954.1
412,57998,"2021-02-15",8138063800,Savings,601,4,Characterinvestment,5946.67,9930.23
1269,45888,"2023-06-22",1075123078,Savings,411,5,Musicinvestment,6158.93,-4920.57
658,43235,"2021-10-19",7740150564,Investment,586,3,Clearinvestment,1463.74,3580.69
1042,50748,"2022-11-07",9343070075,Investment,339,1,Decadeinvestment,5370.23,10287.97
538,91,"2021-06-21",2829800635,Investment,521,2,Helpinvestment,9073.34,809.21
773,24148,"2022-02-11",4596726978,Savings,593,1,Decadeinvestment,2630.37,2015.68
1703,38600,"2024-08-29",7156618058,Savings,644,3,Clearinvestment,6421.73,7525.95
1804,31175,"2024-12-08",2988264762,Checking,843,3,Clearinvestment,2966.53,2343.49
1597,56784,"2024-05-15",8745713343,Checking,601,4,Characterinvestment,3594.81,3602.56
1442,37506,"2023-12-12",6920920144,Checking,748,4,Characterinvestment,3083.21,10401.29
25,48355,"2020-01-25",2835651681,Investment,828,4,Characterinvestment,2919.8,11306.11
478,38579,"2021-04-22",8745713343,Checking,601,3,Clearinvestment,8787.43,8831.2
946,66686,"2022-08-03",8666354042,Savings,558,3,Clearinvestment,5345.32,-3752.3
1426,77843,"2023-11-26",9846911760,Investment,728,2,Helpinvestment,3568.97,10242.93
944,8613,"2022-08-01",9992038947,Investment,664,2,Helpinvestment,7013.63,9568.96
1713,85249,"2024-09-08",1594417161,Investment,415,4,Characterinvestment,4756.57,-4179.15
1455,30542,"2023-12-25",3816279528,Investment,674,1,Decadeinvestment,1901.35,-3600.69
1392,6025,"2023-10-23",2389511583,Savings,819,2,Helpinvestment,7596.88,6737.82
989,73045,"2022-09-15",9343070075,Investment,339,2,Helpinvestment,9965.46,-2766.2
972,96051,"2022-08-29",2342810792,Savings,816,4,Characterinvestment,5613.59,-228.73
1560,23197,"2024-04-08",9539212672,Checking,664,1,Decadeinvestment,5077.33,11236.54
1247,55127,"2023-05-31",7740150564,Investment,586,3,Clearinvestment,2609.06,3253.42
1418,83062,"2023-11-18",1810851648,Savings,657,4,Characterinvestment,4852.77,4126.66
1395,82317,"2023-10-26",7740150564,Investment,586,2,Helpinvestment,2277.95,818.13
1081,30729,"2022-12-16",6656233056,Investment,418,4,Characterinvestment,2138.43,13845.05
1579,41508,"2024-04-27",9846911760,Investment,728,5,Musicinvestment,2905.81,3597.51
622,51182,"2021-09-13",7454293392,Investment,628,2,Helpinvestment,9549.1,20.06
385,99802,"2021-01-19",3221389644,Savings,600,5,Musicinvestment,2851.74,4255.69
955,41364,"2022-08-12",6983934777,Investment,456,4,Characterinvestment,4810.85,13241.47
542,10828,"2021-06-25",3399529185,Savings,804,3,Clearinvestment,8227.96,3768.21
982,1347,"2022-09-08",2988264762,Checking,843,1,Decadeinvestment,2103.29,463.33
1167,96872,"2023-03-12",2027696396,Investment,719,1,Decadeinvestment,9988.46,-2837.41
1596,30861,"2024-05-14",6920920144,Checking,748,1,Decadeinvestment,1836.58,6040.14
1396,53140,"2023-10-27",5159171446,Savings,508,3,Clearinvestment,2674.78,13001.04
1364,61911,"2023-09-25",7414476694,Checking,751,1,Decadeinvestment,9917.29,-1126.48
876,89973,"2022-05-25",1210678639,Investment,518,2,Helpinvestment,6571.27,7324.46
1675,73269,"2024-08-01",3274150100,Investment,660,2,Helpinvestment,6785.02,773.68
653,70554,"2021-10-14",7156618058,Savings,644,3,Clearinvestment,6458.31,-1872.71
117,20646,"2020-04-26",2389511583,Savings,819,2,Helpinvestment,8001.84,3216.44
1019,66750,"2022-10-15",5159171446,Savings,508,3,Clearinvestment,4591.77,8878.41
980,27434,"2022-09-06",3816279528,Investment,674,5,Musicinvestment,9509.2,-3172.53
1338,75852,"2023-08-30",7454293392,Investment,628,5,Musicinvestment,1154.98,11885.74
371,57354,"2021-01-05",7750543145,Savings,640,4,Characterinvestment,1058.33,433.64
1757,93259,"2024-10-22",2342810792,Savings,816,1,Decadeinvestment,8823.96,11497.97
913,45664,"2022-07-01",8713903249,Investment,540,3,Clearinvestment,9527.34,5402.78
1206,56348,"2023-04-20",8138063800,Savings,601,4,Characterinvestment,8576.32,395.69
832,15588,"2022-04-11",3302270666,Savings,726,5,Musicinvestment,1991.91,10958.9
121,48373,"2020-04-30",1133303244,Investment,729,4,Characterinvestment,9848.24,10531.64
